RowNum,TimeStamp,Sent,AmpHoursDCBus,BackEMFMotorImag,BackEMFMotorReal,CarGear,CurrentBattery,CurrentBus,CurrentMotorImag,CurrentMotorReal,CurrentPhaseA,CurrentPhaseB,CurrentRequested,EnableRegen,FanDrivePercent,FanDriveRPM,Odometer,PotAccel,PotRegen,TempAirInlet,TempAirOutlet,TempAvg,TempCapacitor,TemperatureCell01,TemperatureCell02,TemperatureCell03,TemperatureCell04,TempHeatsink,TempMax,TempMin,TempMotor,TempProcessor,VelocityMotor,VelocityVehicle,VoltageAvg,VoltageBattery,VoltageBus,VoltageCell01,VoltageCell02,VoltageCell03,VoltageCell04,VoltageCell05,VoltageCell06,VoltageCell07,VoltageCell08,VoltageCell09,VoltageCell10,VoltageCell11,VoltageCell12,VoltageCell13,VoltageCell14,VoltageCell15,VoltageCell16,VoltageCell17,VoltageCell18,VoltageCell19,VoltageCell20,VoltageCell21,VoltageCell22,VoltageCell23,VoltageCell24,VoltageCell25,VoltageCell26,VoltageCell27,VoltageCell28,VoltageCell29,VoltageCell30,VoltageCell31,VoltageCell32,VoltageFifteenVSupply,VoltageMax,VoltageMin,VoltageMotorImag,VoltageMotorReal,VoltageOnePtSixtyFiveVRef,VoltageOnePtTwoVSupply,VoltageTwoPtFiveVSupply
3102,2015-10-21 19:28:09.430000000,0,0.1573203,0,0,0000000000000008,-101.36000000000000,0,0,0,0.32530879600000001,0.37460707999999998,.00000000000000,,0,2916.0464000000002,459.79669999999999,1.36363636363636,.00000000000000,22.463039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,25.553474000000001,.00000000000000,-400.00000000000000,258.17259999999999,27.076319999999999,0,0,,126489.96000000000000,126.85411999999999,3805.60000000000000,3900.40000000000000,3865.40000000000000,3881.40000000000000,3948.20000000000000,3994.40000000000000,4020.20000000000000,4070.40000000000000,3936.20000000000000,3948.40000000000000,3969.40000000000000,4014.40000000000000,4059.40000000000000,4056.20000000000000,4004.80000000000000,4024.40000000000000,3908.00000000000000,3896.20000000000000,3835.00000000000000,3896.20000000000000,3955.40000000000000,4020.00000000000000,4030.20000000000000,4067.40000000000000,3949.33333333333333,3960.66666666666667,3986.33333333333333,4005.83333333333333,4057.16666666666667,4054.33333333333333,4066.50000000000000,4074.16666666666667,15.000316,4075.00000000000000,.00000000000000,0.40643501599999998,0,1.64463340000000,1.21113280000000,2.4930553999999998
3103,2015-10-21 19:28:14.437000000,0,0.1573203,0,0,0000000000000008,-111.08000000000000,0,0,0,0.35583973200000002,0.37291049599999998,.00000000000000,,0,2922.0888,459.79669999999999,1.55882352941176,.00000000000000,22.463039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,25.468508,.00000000000000,-400.00000000000000,258.97669999999999,27.076319999999999,0,0,,126489.66000000000000,126.85953600000001,3805.66666666666667,3900.33333333333333,3865.50000000000000,3881.66666666666667,3948.33333333333333,3994.33333333333333,4020.50000000000000,4070.83333333333333,3936.16666666666667,3948.33333333333333,3969.16666666666667,4014.66666666666667,4059.33333333333333,4056.50000000000000,4005.16666666666667,4024.50000000000000,3908.16666666666667,3896.16666666666667,3835.16666666666667,3896.00000000000000,3955.33333333333333,4020.50000000000000,4030.66666666666667,4067.50000000000000,3949.40000000000000,3960.60000000000000,3986.60000000000000,4006.00000000000000,4057.40000000000000,4054.60000000000000,4066.60000000000000,4074.20000000000000,15.00132,4075.00000000000000,.00000000000000,0.40555810399999997,0,1.64478820000000,1.21120420000000,2.4932424000000002
3104,2015-10-21 19:28:19.447000000,0,0.1573203,0,0,0000000000000008,-103.76000000000000,0,0,0,0.321945184,0.36487578799999998,.00000000000000,,0,2922.0888,459.79669999999999,1.45454545454545,.00000000000000,22.463039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,25.409134000000002,.00000000000000,-400.00000000000000,258.97669999999999,27.076319999999999,0,0,,126489.62000000000000,126.842208,3806.00000000000000,3900.66666666666667,3865.83333333333333,3881.66666666666667,3948.16666666666667,3994.33333333333333,4020.16666666666667,4070.66666666666667,3936.50000000000000,3948.83333333333333,3969.50000000000000,4014.83333333333333,4059.33333333333333,4056.33333333333333,4005.16666666666667,4024.50000000000000,3908.50000000000000,3896.33333333333333,3835.16666666666667,3896.16666666666667,3955.33333333333333,4020.33333333333333,4030.33333333333333,4067.83333333333333,3949.50000000000000,3961.00000000000000,3986.66666666666667,4006.00000000000000,4057.66666666666667,4054.66666666666667,4067.00000000000000,4074.50000000000000,14.998431999999999,4075.00000000000000,.00000000000000,0.40593575599999998,0,1.64441560000000,1.21090040000000,2.4928210000000002
3105,2015-10-21 19:28:24.453000000,0,0.1573203,0,0,0000000000000002,-106.06000000000000,0,0,0,0.31984805599999999,0.37527655999999998,.00000000000000,,0,2922.0888,459.79669999999999,1.57575757575758,.00000000000000,22.463039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,25.341166000000001,.00000000000000,-400.00000000000000,258.17259999999999,27.033359999999998,0,0,,126489.98000000000000,126.857972,3806.00000000000000,3901.20000000000000,3866.00000000000000,3881.80000000000000,3948.40000000000000,3994.60000000000000,4020.20000000000000,4071.00000000000000,3936.20000000000000,3949.00000000000000,3969.60000000000000,4015.00000000000000,4059.60000000000000,4056.40000000000000,4005.20000000000000,4024.40000000000000,3908.20000000000000,3896.60000000000000,3835.40000000000000,3896.40000000000000,3955.60000000000000,4020.60000000000000,4030.60000000000000,4067.80000000000000,3949.33333333333333,3961.00000000000000,3986.83333333333333,4006.16666666666667,4057.50000000000000,4054.83333333333333,4067.00000000000000,4074.50000000000000,15.000368,4075.00000000000000,.00000000000000,0.40543030000000002,0,1.64463520000000,1.21109200000000,2.4929958000000001
3106,2015-10-21 19:28:29.460000000,0,0.1573203,0,0,0000000000000002,-112.22000000000000,0,0,0,0.33759212,0.36618136400000001,.00000000000000,,0,2916.0464000000002,459.79669999999999,1.50000000000000,.00000000000000,22.421050000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,25.273198000000001,.00000000000000,-400.00000000000000,258.97669999999999,27.033359999999998,0,0,,126489.64000000000000,126.88108800000001,3806.00000000000000,3901.16666666666667,3866.16666666666667,3881.83333333333333,3948.50000000000000,3994.50000000000000,4020.66666666666667,4071.33333333333333,3936.16666666666667,3949.00000000000000,3969.33333333333333,4015.00000000000000,4059.66666666666667,4056.50000000000000,4005.66666666666667,4025.00000000000000,3908.16666666666667,3896.33333333333333,3835.16666666666667,3896.33333333333333,3955.66666666666667,4021.16666666666667,4030.83333333333333,4068.00000000000000,3949.60000000000000,3961.00000000000000,3987.40000000000000,4006.40000000000000,4057.60000000000000,4055.00000000000000,4067.00000000000000,4074.60000000000000,15.001574,4075.00000000000000,.00000000000000,0.40550422800000002,0,1.64482320000000,1.21131860000000,2.4931871999999999
3107,2015-10-21 19:28:34.467000000,0,0.1573203,0,0,0000000000000002,-106.86000000000000,0,0,0,0.32646465600000002,0.36244391999999998,.00000000000000,,0,2922.0888,459.79669999999999,1.48484848484848,.00000000000000,22.421050000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,25.213628,.00000000000000,-400.00000000000000,258.97669999999999,27.033359999999998,0,0,,126490.26000000000000,126.88798,3806.40000000000000,3901.40000000000000,3866.20000000000000,3882.00000000000000,3948.40000000000000,3994.60000000000000,4020.40000000000000,4071.20000000000000,3936.40000000000000,3949.00000000000000,3970.00000000000000,4015.00000000000000,4060.00000000000000,4056.60000000000000,4005.40000000000000,4025.00000000000000,3908.60000000000000,3896.80000000000000,3835.20000000000000,3896.40000000000000,3955.80000000000000,4021.20000000000000,4031.00000000000000,4068.20000000000000,3949.83333333333333,3961.00000000000000,3987.16666666666667,4006.16666666666667,4058.00000000000000,4055.16666666666667,4067.00000000000000,4074.83333333333333,15.00273,4075.00000000000000,.00000000000000,0.405769828,0,1.64498220000000,1.21142720000000,2.4933323999999999
3108,2015-10-21 19:28:39.477000000,0,0.1573203,0,0,0000000000000002,-109.56000000000000,0,0,0,0.33788966799999998,0.38538647199999998,.00000000000000,,0,2922.0888,459.79669999999999,1.45454545454545,.00000000000000,22.421050000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,25.154254000000002,.00000000000000,-400.00000000000000,258.97669999999999,27.033359999999998,0,0,,126488.66000000000000,126.89676,3806.16666666666667,3901.16666666666667,3866.50000000000000,3882.00000000000000,3948.66666666666667,3994.83333333333333,4020.50000000000000,4071.50000000000000,3936.66666666666667,3949.00000000000000,3969.66666666666667,4015.00000000000000,4059.83333333333333,4057.00000000000000,4005.66666666666667,4025.16666666666667,3908.66666666666667,3896.83333333333333,3835.33333333333333,3896.66666666666667,3956.16666666666667,4021.33333333333333,4031.00000000000000,4068.33333333333333,3950.00000000000000,3961.00000000000000,3987.20000000000000,4006.20000000000000,4058.00000000000000,4055.20000000000000,4067.00000000000000,4074.60000000000000,15.003311999999999,4075.00000000000000,.00000000000000,0.40677357200000003,0,1.64507780000000,1.21147680000000,2.4934204000000002
3109,2015-10-21 19:28:44.483000000,0,0.1573203,0,0,0000000000000002,-109.00000000000000,0,0,0,0.3268040153846154,0.37879851923076924,.00000000000000,,0,2920.0746666666664,459.79669999999999,1.44117647058824,.00000000000000,22.421050000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,25.097483333333333,.00000000000000,-400.00000000000000,258.30661666666663,26.990390000000001,0,0,,126488.68627450980392,126.89450384615384,3806.16666666666667,3901.33333333333333,3866.33333333333333,3882.16666666666667,3948.66666666666667,3994.50000000000000,4020.83333333333333,4071.33333333333333,3936.66666666666667,3949.33333333333333,3969.50000000000000,4015.00000000000000,4059.83333333333333,4057.00000000000000,4005.50000000000000,4025.16666666666667,3908.83333333333333,3897.00000000000000,3835.50000000000000,3896.66666666666667,3956.16666666666667,4021.16666666666667,4031.00000000000000,4068.50000000000000,3950.00000000000000,3961.16666666666667,3987.33333333333333,4006.33333333333333,4058.00000000000000,4055.16666666666667,4067.33333333333333,4075.16666666666667,15.002418333333335,4076.00000000000000,.00000000000000,0.40634044615384618,0,1.64493466666667,1.21140583333333,2.4933065000000001
3110,2015-10-21 19:28:49.490000000,0,0.1573203,0,0,0000000000000002,-104.60000000000000,0,0,0,0.33653640400000001,0.366382596,.00000000000000,,0,2922.0888,459.79669999999999,1.39393939393939,.00000000000000,22.379059999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,25.043707999999999,.00000000000000,-400.00000000000000,258.97669999999999,26.990390000000001,0,0,,126489.00000000000000,126.893,3806.20000000000000,3901.40000000000000,3866.20000000000000,3882.20000000000000,3948.80000000000000,3994.80000000000000,4021.00000000000000,4071.40000000000000,3937.00000000000000,3949.20000000000000,3970.20000000000000,4015.00000000000000,4060.00000000000000,4057.00000000000000,4005.60000000000000,4025.20000000000000,3909.00000000000000,3897.20000000000000,3835.60000000000000,3897.00000000000000,3956.40000000000000,4021.40000000000000,4031.00000000000000,4068.80000000000000,3950.00000000000000,3961.33333333333333,3987.33333333333333,4006.33333333333333,4058.00000000000000,4055.00000000000000,4067.00000000000000,4075.16666666666667,15.002803999999999,4076.00000000000000,.00000000000000,0.40584373200000001,0,1.64495820000000,1.21140640000000,2.4933573999999998
3111,2015-10-21 19:28:54.500000000,0,0.1573203,-1.8228052799999998E-2,0,0000000000000002,-108.12000000000000,0,0,0,0.33402728399999998,0.37861154800000002,.00000000000000,,0,2910.0038,459.78557999999998,1.45454545454545,.00000000000000,22.379059999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,25.001325999999999,.00000000000000,-400.00000000000000,258.17259999999999,26.990390000000001,-0.32705068399999998,-8.0998093599999998E-3,,126490.52000000000000,126.88891599999999,3806.33333333333333,3901.50000000000000,3866.33333333333333,3882.16666666666667,3948.83333333333333,3994.83333333333333,4021.00000000000000,4071.50000000000000,3936.83333333333333,3949.16666666666667,3970.16666666666667,4015.16666666666667,4060.00000000000000,4057.00000000000000,4006.00000000000000,4025.33333333333333,3909.00000000000000,3897.16666666666667,3835.33333333333333,3897.00000000000000,3956.33333333333333,4021.16666666666667,4031.16666666666667,4068.66666666666667,3950.00000000000000,3961.00000000000000,3987.20000000000000,4006.40000000000000,4058.00000000000000,4055.40000000000000,4067.20000000000000,4075.40000000000000,15.001464,4076.00000000000000,.00000000000000,0.40958881600000002,0,1.64479120000000,1.21127920000000,2.4932249999999998
3112,2015-10-21 19:28:59.507000000,0,0.1573203,0,0,0000000000000002,-110.24000000000000,0,0,0,0.31857491599999999,0.36414527600000002,.00000000000000,,0,2916.0464000000002,459.76889999999997,1.51515151515152,.00000000000000,22.421050000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,24.967734,.00000000000000,-400.00000000000000,258.17259999999999,26.990390000000001,0,0,,126491.78000000000000,126.864396,3806.33333333333333,3901.33333333333333,3866.50000000000000,3882.33333333333333,3949.00000000000000,3995.00000000000000,4021.00000000000000,4071.50000000000000,3937.00000000000000,3949.16666666666667,3970.16666666666667,4015.33333333333333,4060.33333333333333,4057.00000000000000,4006.00000000000000,4025.33333333333333,3909.16666666666667,3897.00000000000000,3835.66666666666667,3897.00000000000000,3956.33333333333333,4021.33333333333333,4031.00000000000000,4068.50000000000000,3950.00000000000000,3961.33333333333333,3987.33333333333333,4006.33333333333333,4058.00000000000000,4055.33333333333333,4067.33333333333333,4075.00000000000000,14.998486,4076.00000000000000,.00000000000000,0.41031599200000002,0,1.64444400000000,1.21095340000000,2.4928064000000001
3113,2015-10-21 19:29:04.513000000,0,0.1573203,0,0,0000000000000002,-106.94000000000000,0,0,0,0.323168764,0.367988592,.00000000000000,,0,2916.0464000000002,459.76889999999997,1.32352941176471,.00000000000000,22.421050000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,24.925352,.00000000000000,-400.00000000000000,257.36849999999998,26.990390000000001,0,0,,126489.34000000000000,126.86021599999999,3806.20000000000000,3902.00000000000000,3866.40000000000000,3882.40000000000000,3949.00000000000000,3995.00000000000000,4021.00000000000000,4071.40000000000000,3937.00000000000000,3949.20000000000000,3970.40000000000000,4015.40000000000000,4060.00000000000000,4057.00000000000000,4006.00000000000000,4025.40000000000000,3909.00000000000000,3897.00000000000000,3835.60000000000000,3897.20000000000000,3956.40000000000000,4021.20000000000000,4031.40000000000000,4068.40000000000000,3950.16666666666667,3961.33333333333333,3987.66666666666667,4006.50000000000000,4058.16666666666667,4055.33333333333333,4067.33333333333333,4075.33333333333333,14.997676,4076.00000000000000,.00000000000000,0.41206646400000002,0,1.64438980000000,1.21089840000000,2.4927101999999999
3114,2015-10-21 19:29:09.520000000,0,0.1573203,0,0,0000000000000002,-111.74000000000000,0,0,0,0.32513045600000001,0.38281631199999999,.00000000000000,,0,2916.0464000000002,459.76889999999997,1.42424242424242,.00000000000000,22.379059999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,24.865970000000001,.00000000000000,-400.00000000000000,257.36849999999998,26.947420000000001,0,0,,126490.26000000000000,126.871292,3806.33333333333333,3901.83333333333333,3866.33333333333333,3882.33333333333333,3949.00000000000000,3995.00000000000000,4021.00000000000000,4071.66666666666667,3937.00000000000000,3949.33333333333333,3970.33333333333333,4015.33333333333333,4060.00000000000000,4057.00000000000000,4005.83333333333333,4025.33333333333333,3909.00000000000000,3897.16666666666667,3835.66666666666667,3897.33333333333333,3956.33333333333333,4021.33333333333333,4031.33333333333333,4068.33333333333333,3950.40000000000000,3961.40000000000000,3987.60000000000000,4006.40000000000000,4058.20000000000000,4055.20000000000000,4067.20000000000000,4075.40000000000000,14.998768,4076.00000000000000,.00000000000000,0.40857791999999998,0,1.64450280000000,1.21096780000000,2.4928962000000001
3115,2015-10-21 19:29:14.530000000,0,0.1573203,0,0,0000000000000002,-111.18000000000000,0,0,0,0.30820083999999998,0.36141395199999998,.00000000000000,,0,2922.0888,459.76889999999997,1.54545454545455,.00000000000000,22.338039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,24.823201999999998,.00000000000000,-400.00000000000000,258.17259999999999,26.947420000000001,0,0,,126490.26000000000000,126.872344,3806.33333333333333,3902.00000000000000,3866.33333333333333,3882.33333333333333,3949.00000000000000,3995.00000000000000,4021.00000000000000,4071.83333333333333,3937.00000000000000,3949.33333333333333,3970.33333333333333,4015.33333333333333,4060.16666666666667,4057.16666666666667,4006.16666666666667,4025.50000000000000,3909.00000000000000,3897.33333333333333,3836.00000000000000,3897.16666666666667,3956.66666666666667,4021.33333333333333,4031.33333333333333,4068.66666666666667,3950.33333333333333,3961.33333333333333,3987.83333333333333,4006.50000000000000,4058.33333333333333,4055.16666666666667,4067.33333333333333,4075.33333333333333,14.998974,4076.00000000000000,.00000000000000,0.408582216,0,1.64457080000000,1.21104660000000,2.4928512
3116,2015-10-21 19:29:19.537000000,0,0.1573203,0,0,0000000000000002,-110.42000000000000,0,0,0,0.33721924399999997,0.371407512,.00000000000000,,0,2922.0888,459.76889999999997,1.52941176470588,.00000000000000,22.338039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,24.78941,.00000000000000,-400.00000000000000,257.36849999999998,26.947420000000001,0,0,,126489.62000000000000,126.873384,3806.40000000000000,3902.00000000000000,3866.40000000000000,3882.60000000000000,3949.00000000000000,3995.20000000000000,4021.00000000000000,4071.80000000000000,3937.00000000000000,3949.40000000000000,3970.40000000000000,4015.40000000000000,4060.00000000000000,4057.20000000000000,4006.20000000000000,4025.60000000000000,3909.20000000000000,3897.40000000000000,3835.80000000000000,3897.20000000000000,3956.20000000000000,4021.20000000000000,4031.20000000000000,4068.60000000000000,3950.16666666666667,3961.33333333333333,3987.83333333333333,4006.66666666666667,4058.16666666666667,4055.50000000000000,4067.33333333333333,4075.83333333333333,14.998832,4076.00000000000000,.00000000000000,0.40779305199999999,0,1.64450480000000,1.21097620000000,2.4928796000000002
3117,2015-10-21 19:29:24.543000000,0,0.1573203,0,0,0000000000000002,-105.82000000000000,0,0,0,0.319932936,0.362521176,.00000000000000,,0,2916.0464000000002,459.76889999999997,1.42424242424242,.00000000000000,22.338039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,24.755814000000001,.00000000000000,-400.00000000000000,258.17259999999999,26.904450000000001,0,0,,126489.30000000000000,126.87932000000001,3806.33333333333333,3902.00000000000000,3866.66666666666667,3882.66666666666667,3949.00000000000000,3995.33333333333333,4021.16666666666667,4072.00000000000000,3937.00000000000000,3949.33333333333333,3970.33333333333333,4015.50000000000000,4060.33333333333333,4057.16666666666667,4006.16666666666667,4025.66666666666667,3909.33333333333333,3897.33333333333333,3835.83333333333333,3897.16666666666667,3956.33333333333333,4021.50000000000000,4031.33333333333333,4068.83333333333333,3950.20000000000000,3961.40000000000000,3988.00000000000000,4007.00000000000000,4058.00000000000000,4055.40000000000000,4067.40000000000000,4075.80000000000000,14.999012,4076.00000000000000,.00000000000000,0.408045292,0,1.64452080000000,1.21101720000000,2.4929016000000002
3118,2015-10-21 19:29:29.553000000,0,0.1573203,0,0,0000000000000002,-108.68000000000000,0,0,0,0.33319950399999998,0.35793112799999999,.00000000000000,,0,2916.0464000000002,459.76889999999997,1.42424242424242,.00000000000000,22.338039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,24.722026,.00000000000000,-400.00000000000000,257.36849999999998,26.904450000000001,0,0,,126489.94000000000000,126.88564,3806.20000000000000,3902.20000000000000,3866.80000000000000,3882.60000000000000,3949.00000000000000,3995.40000000000000,4021.00000000000000,4072.00000000000000,3937.20000000000000,3949.20000000000000,3970.60000000000000,4015.60000000000000,4060.40000000000000,4057.40000000000000,4006.20000000000000,4026.00000000000000,3909.20000000000000,3897.20000000000000,3836.00000000000000,3897.20000000000000,3956.40000000000000,4021.60000000000000,4031.60000000000000,4068.80000000000000,3950.16666666666667,3961.33333333333333,3987.83333333333333,4007.00000000000000,4058.00000000000000,4055.33333333333333,4067.33333333333333,4075.66666666666667,14.999790000000001,4076.00000000000000,.00000000000000,0.40771580000000002,0,1.64466960000000,1.21109060000000,2.4930276
3119,2015-10-21 19:29:34.560000000,0,0.1573203,0,0,0000000000000002,-109.68000000000000,0,0,0,0.33927726400000002,0.37851141999999999,.00000000000000,,0,2916.0464000000002,459.76889999999997,1.45454545454545,.00000000000000,22.338039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,24.679252000000002,.00000000000000,-400.00000000000000,258.17259999999999,26.904450000000001,0,0,,126489.64000000000000,126.870752,3806.33333333333333,3902.33333333333333,3866.83333333333333,3883.00000000000000,3949.00000000000000,3995.33333333333333,4021.16666666666667,4072.00000000000000,3937.33333333333333,3949.33333333333333,3970.66666666666667,4015.33333333333333,4060.33333333333333,4057.33333333333333,4006.33333333333333,4025.83333333333333,3909.33333333333333,3897.33333333333333,3836.00000000000000,3897.33333333333333,3956.83333333333333,4021.33333333333333,4031.50000000000000,4068.83333333333333,3950.20000000000000,3961.40000000000000,3988.00000000000000,4007.00000000000000,4058.00000000000000,4055.20000000000000,4067.20000000000000,4075.60000000000000,14.998250000000001,4076.00000000000000,.00000000000000,0.40778588399999999,0,1.64446240000000,1.21096340000000,2.4928132000000001
3120,2015-10-21 19:29:39.567000000,0,0.1573203,0,0,0000000000000002,-109.92000000000000,0,0,0,0.33790206,0.35308838399999998,.00000000000000,,0,2916.0464000000002,459.76889999999997,1.50000000000000,.00000000000000,22.296050000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,24.645659999999999,.00000000000000,-400.00000000000000,257.36849999999998,26.904450000000001,0,0,,126488.08000000000000,126.871336,3806.33333333333333,3902.33333333333333,3866.83333333333333,3882.66666666666667,3949.00000000000000,3995.33333333333333,4021.00000000000000,4072.00000000000000,3937.16666666666667,3949.33333333333333,3970.50000000000000,4015.50000000000000,4060.33333333333333,4057.33333333333333,4006.16666666666667,4025.66666666666667,3909.33333333333333,3897.66666666666667,3836.00000000000000,3897.33333333333333,3956.83333333333333,4021.83333333333333,4031.33333333333333,4068.83333333333333,3950.50000000000000,3961.66666666666667,3988.00000000000000,4006.83333333333333,4058.16666666666667,4055.50000000000000,4067.33333333333333,4075.66666666666667,14.997809999999999,4076.00000000000000,.00000000000000,0.40821743199999999,0,1.64440460000000,1.21084340000000,2.4927785999999998
3121,2015-10-21 19:29:44.577000000,0,0.1573203,0,0,0000000000000002,-110.08000000000000,0,0,0,0.33210755199999997,0.36673354400000002,.00000000000000,,0,2922.0888,459.76889999999997,1.48484848484848,.00000000000000,22.255040000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,24.612068000000001,.00000000000000,-400.00000000000000,258.17259999999999,26.86148,0,0,,126491.18000000000000,126.871956,3806.60000000000000,3902.40000000000000,3867.00000000000000,3883.00000000000000,3949.00000000000000,3995.40000000000000,4021.20000000000000,4071.60000000000000,3937.40000000000000,3949.60000000000000,3970.40000000000000,4015.60000000000000,4060.40000000000000,4057.40000000000000,4006.40000000000000,4026.00000000000000,3909.40000000000000,3897.80000000000000,3836.00000000000000,3897.60000000000000,3957.00000000000000,4021.80000000000000,4031.60000000000000,4069.00000000000000,3950.33333333333333,3961.66666666666667,3988.00000000000000,4007.00000000000000,4058.33333333333333,4055.50000000000000,4067.83333333333333,4075.50000000000000,14.997852,4076.00000000000000,.00000000000000,0.40807199599999999,0,1.64440960000000,1.21086180000000,2.4927280000000001
3122,2015-10-21 19:29:49.583000000,0,0.1573203,0,0,0000000000000002,-113.92000000000000,0,0,0,0.32489586399999998,0.381674764,.00000000000000,,0,2916.0464000000002,459.76889999999997,1.39393939393939,.00000000000000,22.255040000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,24.578475999999998,.00000000000000,-400.00000000000000,257.36849999999998,26.86148,0,0,,126490.30000000000000,126.874532,3806.66666666666667,3902.16666666666667,3867.00000000000000,3882.83333333333333,3949.16666666666667,3995.33333333333333,4021.16666666666667,4072.00000000000000,3937.00000000000000,3949.50000000000000,3970.33333333333333,4015.33333333333333,4060.50000000000000,4057.33333333333333,4006.33333333333333,4025.83333333333333,3909.33333333333333,3898.00000000000000,3836.00000000000000,3897.33333333333333,3957.00000000000000,4021.66666666666667,4031.33333333333333,4069.00000000000000,3950.40000000000000,3961.60000000000000,3988.00000000000000,4007.00000000000000,4058.20000000000000,4055.60000000000000,4067.60000000000000,4076.00000000000000,14.997972000000001,4076.00000000000000,.00000000000000,0.408393864,0,1.64437460000000,1.21086780000000,2.4927617999999998
3123,2015-10-21 19:29:54.590000000,0,0.1573203,0,0,0000000000000002,-105.82000000000000,0,0,0,0.32860373999999998,0.393884656,.00000000000000,,0,2916.0464000000002,459.76889999999997,1.61764705882353,.00000000000000,22.255040000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,24.553086,.00000000000000,-400.00000000000000,258.17259999999999,26.86148,0,0,,126489.58000000000000,126.881176,3806.33333333333333,3902.16666666666667,3867.00000000000000,3882.66666666666667,3949.33333333333333,3995.33333333333333,4021.00000000000000,4072.00000000000000,3937.33333333333333,3949.66666666666667,3970.50000000000000,4015.33333333333333,4060.33333333333333,4057.33333333333333,4006.66666666666667,4026.00000000000000,3909.33333333333333,3897.83333333333333,3836.00000000000000,3897.33333333333333,3957.00000000000000,4021.83333333333333,4031.66666666666667,4068.83333333333333,3950.33333333333333,3962.00000000000000,3988.00000000000000,4006.83333333333333,4058.50000000000000,4055.50000000000000,4067.66666666666667,4075.66666666666667,14.998612,4076.00000000000000,.00000000000000,0.40791844399999999,0,1.64448220000000,1.21092200000000,2.4928309999999998
3124,2015-10-21 19:29:59.597000000,0,0.1573203,0,0,0000000000000002,-110.10000000000000,0,0,0,0.34712027600000001,0.376584048,.00000000000000,,0,2916.0464000000002,459.76889999999997,1.48484848484848,.00000000000000,22.213039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,24.518709999999999,.00000000000000,-400.00000000000000,257.36849999999998,26.81851,0,0,,126489.94000000000000,126.885492,3806.60000000000000,3902.40000000000000,3867.00000000000000,3883.00000000000000,3949.20000000000000,3995.40000000000000,4021.20000000000000,4072.00000000000000,3937.40000000000000,3949.40000000000000,3970.80000000000000,4015.80000000000000,4060.40000000000000,4057.40000000000000,4006.40000000000000,4026.00000000000000,3909.40000000000000,3898.00000000000000,3836.00000000000000,3897.80000000000000,3957.00000000000000,4021.60000000000000,4031.60000000000000,4069.00000000000000,3950.33333333333333,3962.00000000000000,3988.00000000000000,4007.00000000000000,4058.66666666666667,4055.50000000000000,4067.66666666666667,4075.83333333333333,14.998737999999999,4076.00000000000000,.00000000000000,0.40900421199999998,0,1.64451700000000,1.21096760000000,2.492861
